station_id,station_name,state,latitude,longitude,operator_id,last_verified,charger_count
273904,Leppington Village Shopping Centre,NEW SOUTH WALES,-33.961508128351525,150.80570305129015,3339,2023-09-06T03:31:00Z,1
273903,Boorowa Ex-services and Citizens Club,NEW SOUTH WALES,-34.43723217352768,148.7237343048496,3624,2023-08-25T08:22:00Z,1
273870,bp pulse Seven Hills,NEW SOUTH WALES,-33.76725,150.952041,3659,2023-08-23T12:22:00Z,1
273869,bp pulse Blacksoil,QUEENSLAND,-27.579063,152.712931,3659,2023-08-23T12:21:00Z,1
273868,bp pulse Nambour,QUEENSLAND,-26.630979038266453,152.960453125286,3659,2023-08-23T12:20:00Z,1
273867,bp pulse Hamilton,QUEENSLAND,-27.437537,153.07008,3659,2023-08-23T12:16:00Z,1
273755,Civic Centre,VICTORIA,-37.89737439271215,144.67054059560462,3339,2023-08-23T00:56:00Z,3
273535,EV Charging Australia,QUEENSLAND,-27.973719,152.994503,3339,2025-12-27T11:24:00Z,1
273534,ENGIE - Chadstone,VICTORIA,-37.88437022631904,145.08316779641655,3339,2023-08-16T11:02:00Z,2
273474,Merredin (WA EV Highway),WESTERN AUSTRALIA,-31.482505370896668,118.2781852110237,3626,2026-01-21T10:39:00Z,2
273458,Carnarvon (WA EV Network),WESTERN AUSTRALIA,-24.88347242039225,113.65628450455053,3626,2024-02-23T10:11:00Z,2
273437,East Brisbane [bp pulse],QUEENSLAND,-27.479742,153.043682,3659,2023-08-09T12:52:00Z,1
273436,Wiley Park [bp pulse],NEW SOUTH WALES,-33.91939202071956,151.06669418522023,3659,2023-08-09T12:50:00Z,2
273435,Logan Motorway [bp pulse],QUEENSLAND,-27.64035655063292,153.0095965529904,3659,2023-08-09T12:45:00Z,2
273434,Springwood [bp pulse],QUEENSLAND,-27.622308783587712,153.12819192141268,3659,2023-08-09T12:40:00Z,2
273433,Coffs Harbour [bp pulse],NEW SOUTH WALES,-30.291705053434413,153.1183335669906,3659,2023-08-09T12:33:00Z,2
273432,bp pulse Loganholme,QUEENSLAND,-27.6845457753354,153.18963641316446,3659,2023-08-09T12:27:00Z,3
273431,bp pulse Dandenong North,VICTORIA,-37.970797096657705,145.22316104545723,3659,2023-08-09T12:14:00Z,1
273430,bp pulse Rye,VICTORIA,-38.37130601612926,144.8277248633259,3659,2023-08-09T12:12:00Z,1
273429,bp pulse Albany Forrest,QUEENSLAND,-27.357963044567576,152.96944606011124,3659,2023-08-09T12:08:00Z,2
273428,bp pulse Rosehill,NEW SOUTH WALES,-33.818996055217895,151.02170364175703,3659,2023-08-09T12:02:00Z,1
273427,bp pulse Sydenham,NEW SOUTH WALES,-33.916260575133784,151.17311326359567,3659,2023-08-09T11:35:00Z,1
273426,Maroochy Plaza [bp pulse],QUEENSLAND,-26.65561596418697,153.07350136591492,3659,2023-08-09T11:32:00Z,1
273425,Fairy Meadow [bp pulse],NEW SOUTH WALES,-34.40299801963799,150.89157957672126,3659,2023-08-09T11:24:00Z,1
273394,Glenrowan South [bp pulse],VICTORIA,-36.43943308112671,146.2499032852465,3659,2023-08-08T00:03:00Z,2
273393,Glenrowan North [bp pulse],VICTORIA,-36.43833642761878,146.2481571029768,3659,2023-08-08T00:02:00Z,3
273356,Macquarie Regional Library Wellington,NEW SOUTH WALES,-32.555451644419065,148.94186794794365,3658,2023-08-24T08:47:00Z,1
273341,bp pulse Merrifield,VICTORIA,-37.53426998045639,144.89828573356567,3659,2023-08-04T22:53:00Z,2
273318,Newling Reserve,VICTORIA,-38.2451409999477,144.17299786561424,3529,2023-08-04T06:02:00Z,1
273238,Ampol Foodary Baldivis,WESTERN AUSTRALIA,-32.33110206204209,115.82079377764968,3622,2023-08-01T07:22:00Z,2
273235,Kwinana City Centro,WESTERN AUSTRALIA,-32.24065444817922,115.81355718837756,3622,2023-08-01T05:49:00Z,2
273227,Electric Highway - Kingaroy,QUEENSLAND,-26.54023612191117,151.83832086354795,3339,2023-07-29T10:22:00Z,3
273226,Nerang Admin,QUEENSLAND,-27.98457931723788,153.33902087264016,3339,2023-07-29T10:13:00Z,2
273225,Soldiers Point Marina,NEW SOUTH WALES,-32.70132961987918,152.06273775785866,3339,2023-07-29T10:08:00Z,2
273224,New Broadwater Parklands,QUEENSLAND,-27.96006306878132,153.41231494799337,3339,2023-07-29T10:05:00Z,2
273223,Kurrawa Surf Club,QUEENSLAND,-28.029580796113866,153.43460209485096,3339,2023-07-29T10:02:00Z,2
273222,Vicinity Centres - Grand Plaza,QUEENSLAND,-27.66241706105511,153.0403591131698,3339,2024-11-28T08:55:00Z,2
273221,27 - 49 Browns Plains Road,QUEENSLAND,-27.663992390175515,153.0411196361111,3339,2023-07-29T09:57:00Z,1
273220,Lismore City Council,NEW SOUTH WALES,-28.806512,153.278955,3339,2025-09-05T00:49:00Z,2
273219,Bundall Chamers,QUEENSLAND,-28.00184961746832,153.41528386738196,3339,2023-07-29T09:44:00Z,2
273206,Rydges Port Macquarie,NEW SOUTH WALES,-31.42838118857074,152.908821311353,1,2023-08-24T08:47:00Z,1
273195,Byron Bay Library,NEW SOUTH WALES,-28.643331391697856,153.61569695569148,3339,2023-07-28T12:55:00Z,2
273194,Hepburn Springs Bathhouse,VICTORIA,-37.31033013058219,144.14010887525797,3339,2023-07-28T08:17:00Z,2
273073,Warmun Roadhouse (WA EV Network),WESTERN AUSTRALIA,-17.017056005797656,128.21775683357424,3626,2023-10-20T03:16:00Z,2
272905,Billabong Homestead Hotel,WESTERN AUSTRALIA,-26.81653584774535,114.6141092018064,3626,2024-09-06T12:00:00Z,1
272784,Lancaster Motor Group,NEW SOUTH WALES,-32.57682535962756,151.18453691259265,3609,2023-08-24T08:47:00Z,1
272714,Electric Highway - Dingo,QUEENSLAND,-23.646873090081343,149.3325053332834,3339,2023-07-17T13:39:00Z,3
272713,Electric Highway - Ipswich,QUEENSLAND,-27.616321690924863,152.7586172248131,3339,2023-07-17T12:51:00Z,3
272712,Gold Coast Sports & Leisure Centre,QUEENSLAND,-28.004299394733387,153.36456618761417,3339,2023-07-17T12:45:00Z,2
272711,Bus Stop Sales - Rocklea,QUEENSLAND,-27.55238666391736,153.00880127325075,3339,2023-07-17T12:39:00Z,2
272709,Electric Highway - Esk,QUEENSLAND,-27.239039102114774,152.42027885374284,3317,2023-07-17T12:37:00Z,3
272708,ENGIE - Lake Haven Centre,NEW SOUTH WALES,-33.24078932377033,151.50325247968817,3339,2023-07-17T12:19:00Z,1
